	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
HNSCC26_P3_D04_S136_comb	0.0	0.0	0.0	0.023325099818575543	0.025694604171108686	0.0	0.0	0.0	0.02964501822074572	0.009044729902716769	0.0	0.0	0.0	0.7937552378518151	0.0	0.0	0.03068987864850552	0.00601319262197237	0.0	0.0
HNSCC26_P3_C07_S127_comb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46248772173838554	0.36642610507396056	0.0	0.024055534442381957	0.0	0.04940205462031103	0.11130942683670007
HNSCC26_P3_H05_S185_comb	0.0	0.02256693485773203	0.019997606012096776	0.05202740144407772	0.047585757527132386	0.0	0.03771977217222512	0.134740764461177	0.07033706638841851	0.0	0.02731520653693105	0.0	0.00023641094736700342	0.5803624152949325	0.036823288803178165	0.0	0.0016787048792954755	0.0101618570107145	0.03649119621349025	0.0
HNSCC26_P23_F07_S355_comb	0.0	0.008484013874082135	0.0	0.0	0.0	0.0	0.06056059710142648	0.40694138355411236	0.0	0.08100624346644082	0.006538861849140959	0.0	0.0	0.49267567390225253	0.0	0.05485734182306652	0.0	0.0	0.0	0.0
HNSCC26_P23_H11_S383_comb	0.035287131870297556	0.0	0.0	0.03192938283203003	0.0	0.0	0.0	0.3714028846013389	0.003328593482726407	0.11820141909711893	0.12461858909611818	0.0	0.0	0.22120286144325263	0.0	0.0	0.020145405995092455	0.0716658481555542	0.0	0.0
HNSCC26_P23_C01_S313_comb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4353320676298107	0.0	0.0	0.0	0.031145251564207495	0.013847660679292792	0.38250693541006353	0.20069675030135853	0.0	0.0	0.009834488456355225	0.03504863070799703	0.0
HNSCC26_P23_A11_S299_comb	0.0	0.0	0.0	0.0	0.006549173409785614	0.0	0.0	0.43381169312292545	0.0	0.08711935472036879	0.0	0.2633867869108996	0.0	0.17717013336002183	0.0	0.02240630395765301	0.0	0.0	0.025529251472363783	0.004708849068081258
HNSCC26_P23_C04_S316_comb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4009432243250616	0.0	0.5478901858131542	0.0	0.0	0.0	0.0	0.0	0.0
HNSCC26_P23_D12_S336_comb	0.0	0.08307035599747832	0.0	0.04687218327609733	0.0	0.0	0.0	0.5074820153505005	0.0	0.013279976925992556	0.0	0.0	0.009963960671805331	0.3913175149608057	0.0	0.04498099764587514	0.00018130964078947166	0.0	0.0	0.003988513391913044
HNSCC26_P3_D05_S137_comb	0.0	0.008455261088882256	0.01649323557529047	0.0	0.01903763080324871	0.04240415645090216	0.0	0.0	0.0384362337223728	0.0	0.0	0.02726459666149268	0.01358512404910793	0.6368333693292328	0.0	0.0	0.039221516612582184	0.025606747421205937	0.00894252571288627	0.0
HNSCC26_P23_H03_S375_comb	0.004771657407903973	0.0	0.0	0.0	0.0024814376811478083	0.0	0.0	0.2183222083259242	0.0	0.0	0.0	0.22633869682375887	0.0	0.48209265338588003	0.1289804718500268	0.02120416218865131	0.004959435082440365	0.0	0.0	0.001076649242465721
HNSCC26_P23_G12_S372_comb	0.03140961081187955	0.0027779427983317287	0.0	0.0	0.0	0.0	0.0	0.48808345634579914	0.008562738201642817	0.07531138683190781	0.10386838034734343	0.0	0.03604859341519041	0.1262538337194747	0.0	0.0	0.05511144965253117	0.04911172358592528	0.0	0.0
HNSCC26_P23_H07_S379_comb	0.0	0.019150384445242568	0.012086743056221117	0.0033027267201460606	0.03311192032886878	0.04538908930696201	0.006051104558901538	0.4346435152179162	0.008549247423285286	0.025094494418626618	0.0	0.0	0.0	0.49923624461712235	0.0	0.0	0.0	0.0	0.020649289369207794	0.0
HNSCC25_P4_G05_S269_comb	0.0238069161903925	0.017312054872314714	0.0	0.17632674229536682	0.5674614749705957	0.0	0.05256744173256311	0.011583032987462974	0.06033652433507664	0.0059760822245523305	0.0192031335146788	0.02485453949256768	0.0	0.0	0.0	0.017312222651162782	0.0	0.004787826696349671	0.0032565410031563102	0.0
HNSCC25_P4_H04_S280_comb	0.0	0.04965941397547951	0.0	0.1392429545365276	0.5864522865638069	0.0	0.016774669258788698	0.004343040714960193	0.031411531902466816	0.053580164161051894	0.047969249420709	0.02137730983253376	0.0	0.0	0.018612473622858238	0.0	0.0	0.010249801438975548	0.0	0.0
HNSCC25_P4_G12_S276_comb	0.04315244271193362	0.02756148825380089	0.0	0.06803504392175622	0.6620969294065842	0.0	0.056695670761472014	0.013850266440403046	0.0314668714968045	0.0	0.0	0.0	0.0	0.003540576623094457	0.09539248032066319	0.0	0.01841794816268264	0.005641441141163563	0.004145529554247068	0.0
HNSCC25_P4_A02_S194_comb	0.0	0.0	0.002942630738048881	0.0	0.7886639796186079	0.0	0.05106128247556555	0.04044557599203185	0.02011742672759874	0.0340986425580324	6.215223304247946e-05	0.0	0.0	0.0	0.03181826475576949	0.05507213500753226	0.0	0.0	0.006540091899350103	0.0021217319704923705
HNSCC25_P4_A01_S193_comb	0.0	0.0	0.0	0.0	0.97273645346674	0.0	0.0	0.0	0.0	0.07950874207462194	0.0	0.0	0.0	0.018294926564791283	0.0	0.0	0.04649508337364256	0.015199616385021191	0.008405278503707302	0.0
HNSCC25_P4_H12_S288_comb	0.04103988299666038	0.0	0.0	0.0630133024902651	0.471937986794958	0.0	0.03168458818613103	0.0009299801892699228	0.028907545671428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1680429641063921	0.0	0.0	0.0
HNSCC25_P4_A07_S199_comb	0.04044712373401322	0.027764472513674268	0.0	0.0026586220037504377	0.848352778527807	0.008915422056902015	0.0	0.018489625600651902	0.07894161653666729	0.02169408276174374	0.0	0.007937840500016547	0.0	0.03207571702430522	0.0	0.0	0.049614131677147094	0.01449821338156608	0.006221718773157019	0.0
HNSCC25_P4_F03_S255_comb	0.0	0.02809570298798075	0.0	0.05273861825192574	0.541564847340661	0.005067010566926937	0.02321598161559079	0.0	0.021557051401237554	0.0	0.07673558364669182	0.26977814926399635	0.0058133760305318005	0.0	0.04668463525303855	0.0029477106460833622	0.010951487263318786	0.0026623004813480897	0.007883506708233365	0.007523728974672845
HNSCC25_P4_B09_S213_comb	0.0	0.0	0.0	0.0	0.9788714868062843	0.0	0.0	0.0	0.0	0.17973612064244424	0.0	0.0	0.0	0.0	0.0	0.0	0.021524218288279866	0.008662508618616298	0.0	0.001421127880983175
HNSCC25_P4_F07_S259_comb	0.0	0.01642602495428038	0.0	0.1218450402545235	0.448427461969119	0.016850619506740654	0.0	0.01689480158011459	0.010716685614279929	0.0	0.1768143987462011	0.0068362120987691686	0.0	0.005149307111855083	0.017579639639510907	0.0	0.0888067237134546	0.0	0.0	0.0
HNSCC25_P4_B04_S208_comb	0.0	0.0	0.0	0.0	0.15999284547280454	0.043907381084059255	0.0	0.06453428205165512	0.09902829256583534	0.06721349099124029	0.17753165537295973	0.0164903118977463	0.0	0.0	0.0033615554640014913	0.0	0.3209174659472229	0.007735158755748971	0.017139683169500246	0.0
HNSCC25_P4_G08_S272_comb	0.0	0.0	0.0	0.03582244915366923	0.5129734479879791	0.014745972370050302	0.0	0.03307484590698738	0.0	0.02672848380422068	0.09619448856260818	0.24692623574732228	0.0	0.0014087094426943451	0.06590906538244652	0.0	0.0	0.0	0.0	0.0
HNSCC25_P4_C04_S220_comb	0.0	0.0	0.0	0.0	0.7763514129529502	0.0	0.0	0.0	0.020348701670561395	0.050619512553387494	0.003948097209505223	0.0	0.0	0.0	0.13772576600874412	0.05720628661761513	0.0	0.0	0.007784051688735563	0.0
HNSCC25_P4_H07_S283_comb	0.0	0.02144471657008089	0.0	0.004478456821414908	0.8016090055750846	0.0	0.04035856938672425	0.003932252958364949	0.0	0.01210703749471805	0.0	0.07524512272268837	0.00038763516098739095	0.0	0.014699010400618827	0.022918631964573152	0.0	0.0071233414513095766	0.0	0.00582410892735413
HNSCC25_P4_C10_S226_comb	0.0	0.0	0.0	0.0	0.13124744045594977	0.0	0.0	0.0	0.0	0.015207862564390011	0.0	0.005339494781340477	0.0	0.0	0.0	0.0	0.9255206861425904	0.0	0.0	0.0
HNSCC25_P4_G11_S275_comb	0.0144555187322271	0.034924636656042514	0.0	0.14625495561726215	0.6804970949187638	0.0014782846667427535	0.0697800966555238	0.0	0.01919111504690383	0.0	0.029385727468979862	0.0	0.0	0.02451866535070554	0.022276580550571773	0.0	0.0	0.0	0.022952404893580358	0.0
HNSCC25_P4_F12_S264_comb	0.0	0.0	0.0	0.0	0.9656212497596262	0.0	0.0	0.0	0.0	0.1935522255994454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNSCC25_P4_A04_S196_comb	0.0	0.0	0.0	0.0	0.945572818727563	0.0	0.0	0.0	0.0	0.09814607112215797	0.0	0.0	0.0	0.03210226072886475	0.0	0.0	0.0	0.015403364845144357	0.0	0.006396924750758567
HNSCC25_P4_H02_S278_comb	0.0	0.0	0.0	0.0	0.663334324955282	0.0	0.0	0.0	0.019566269524270152	0.04847480819616367	0.10961110818011112	0.0	0.0	0.0	0.0	0.0	0.11400031966995178	0.0	0.010188388881024031	0.0
HNSCC25_P4_C06_S222_comb	0.0	0.0014277158021914888	0.0	0.13071584375005132	0.48715937502022333	0.02761967569372018	0.05463188649766269	0.028670908266774004	0.03145147678888914	0.0	0.046483645410589226	0.114518620423022	0.0	0.0	0.0414325316188415	0.0	0.0414412345051372	0.0	0.005526015822149453	0.0
HNSCC25_P4_G06_S270_comb	0.0	0.0	0.0	0.037772460140118376	0.39558022899067713	0.03956167153081049	0.0	0.010424405828363927	0.042122679284847954	0.0	0.12081433369356902	0.04234777524294235	0.0	0.034589764304603796	0.28820372167107655	0.0	0.06332042691021342	0.0	0.0	0.0
HNSCC25_P4_E11_S251_comb	0.0	0.00649391300422003	0.0	0.1898652604714881	0.2917848249391611	0.0	0.15877914983256397	0.0	0.008954101074730639	0.01814862236920187	0.007363780884545544	0.02075400061026694	0.0	0.0	0.0	0.06678632134670902	0.008945478766097501	0.0031723192942350667	0.0	0.1366165285570472
HNSCC25_P4_E09_S249_comb	0.022096750558736784	0.0	0.0	0.08582778894816621	0.6817476261362503	0.0	0.05518394512338585	0.0	0.06525389631922605	0.019447853160477455	0.0019702243514786084	8.374431168875425e-05	0.0	0.006109711058041633	0.09217201158044916	0.019281983163231847	0.0	0.0	0.01323288267312199	0.0
HNSCC25_P4_F05_S257_comb	0.0	0.01859628259484451	0.0	0.0	0.8082516393945207	0.0020530313693912557	0.0	0.0013197896506383993	0.0	0.022712143255922898	0.0	0.0	0.0	0.0	0.0	0.18280375646247793	0.0	0.0	0.000781506855893242	0.009816305324332197
HNSCC25_P4_C01_S217_comb	0.05806142419574872	0.0	0.012636034127366478	0.03814774116652283	0.8557606681466825	0.03970109719901773	0.0	0.0002595407289572007	0.0	0.01151489995505107	0.0	0.0	0.0	0.0	0.007177461181777225	0.02105950726017513	0.0	0.006850104027630966	0.0	0.01529573616506063
HNSCC25_P4_H06_S282_comb	0.0	0.0	0.0	0.0	0.09827436259324539	0.0	0.0	0.0	0.0	0.0	0.0714772212204232	0.0	0.0	0.0	0.0	0.0	0.9097037076332116	0.0	0.0	0.0
HNSCC25_P4_E12_S252_comb	0.0061113100827271975	0.0	0.0	0.05958627517817599	0.32848705569458087	0.06779929365659644	0.17805312245474494	0.0	0.06747575029818674	0.0	0.24434646099941368	0.0006049287141849305	0.00859502836292867	0.0	0.0	0.0	0.1045228172125694	0.0	0.0	0.0
HNSCC18_P4_A12_S12_comb	0.0	0.0	0.0	0.025104342560512215	0.0	0.0	0.0043462496566706995	0.0	0.0	0.0	0.0	0.015974012218895182	0.13790080203746471	0.0	0.0	0.0	0.0	0.8983567343557332	0.0	0.0
HNSCC18_P4_H04_S88_comb	0.0	0.0	0.0	0.0	0.01586485022210769	0.0	0.007586188091475311	0.0	0.0	0.0	0.0	0.027243098044130467	0.528309577358898	0.0	0.25671601984645087	0.02405131499497549	0.0	0.0	0.026331040288426918	0.0
HNSCC22_P5_F06_S258_comb	0.03705979896661443	0.0	0.010638824286791661	0.0	0.0	0.014447349457251329	0.8013048964414212	0.051220626973839195	0.04324122962410518	0.0	0.0	0.0	0.0	0.012720117631137702	0.04460432372523321	0.0	0.0	0.0	0.0	0.0
HNSCC22_P5_C09_S225_comb	0.03075004683594778	0.015209713952737722	0.0	0.0	0.03471842598184121	0.006132020172794105	0.8611676393330736	0.0056161415190394874	0.0	0.01811747006166459	0.0	0.0	0.0	0.0	0.025786178083418636	0.07161571954731966	0.010495004047513341	0.0	0.011041856212374808	0.0
HNSCC18_P4_E01_S49_comb	0.0	0.0	0.017614522250856673	0.0	0.07021928977026946	0.0	0.0	0.0	0.0	0.0	0.0	0.2644907304033532	0.583949758610237	0.0	0.08702273683210694	0.047607968028963575	0.0	0.0	0.0	0.019435532435364243
HNSCC22_P5_C04_S220_comb	0.0829749736883221	0.011834549113954066	0.0	0.07212560412974023	0.014995644745778008	0.0	0.786115897249132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08331461505479987	0.0	0.002626073274502323	0.00868783220150204	0.0	0.0
HNSCC22_P5_A04_S196_comb	0.0	0.0	0.052398383298069055	0.0	0.0	0.0	0.902939182008497	0.005990796246399874	0.0	0.05165113423293479	0.0	0.0	0.0	0.0	0.0	0.053072721467406554	0.0	0.0	0.005493150747321907	0.0
HNSCC18_P4_E07_S55_comb	0.054123113768414256	0.011903068009191267	0.006055343940706981	0.0	0.0	0.042664049724609694	0.017219035787548034	0.0	0.02577674042542428	0.0	0.17253904764450914	0.0	0.4495576044009665	0.0	0.0	0.0	0.01637023718342172	0.057040282675360154	0.0711952230220137	0.0
HNSCC18_P4_C07_S31_comb	0.0	0.0	0.0037323680978149218	0.12025410320048135	0.0	0.043184516384606186	0.13529314072234336	0.0	0.0	0.0	0.21703275398809618	0.0	0.44066507782873315	0.0	0.0	0.0	0.010501255043575006	0.018035030801670827	0.016030011535879664	0.0
HNSCC22_P5_A12_S204_comb	0.0	0.0	0.012444940736923767	0.0	0.0134187037831819	0.0	0.7526846080132731	0.0	0.0	0.01851717179254689	0.0	0.0	0.0	0.015031813599070954	0.0	0.0	0.0	0.011219643085186056	0.0	0.0
HNSCC22_P5_D06_S234_comb	0.07641449757298328	0.0	0.00530441762861768	0.0	0.038181389617787664	0.0	0.8154165255066097	0.0	0.0	0.006740577817064863	0.0	0.0	0.015023244445679809	0.0	0.0	0.0	0.04431349834787602	0.0	0.0	0.0
HNSCC22_P5_D12_S240_comb	0.0	0.01961622849587243	0.0	0.0	0.0	0.0	0.35701236411909426	0.0	0.0	0.0	0.0	0.0	0.01691472150998586	0.0	0.0	0.3057970976154996	0.14879728773536738	0.0	0.0	0.0
HNSCC22_P5_A08_S200_comb	0.0	0.0	0.0	0.0	0.011045783766805707	0.0	0.6259863408750025	0.0	0.0	0.0021708756599145267	0.0038520740422562263	0.20407686459266325	0.02757765143781592	0.0	0.03993572823810773	0.0	0.015532584518148908	0.0	0.012710666438444837	0.0
HNSCC22_P5_H11_S287_comb	0.055544299968129776	0.0	0.0	0.04807187692493812	0.04299245214841547	0.0	0.6733064399247649	0.022300108677219488	0.0	0.0	0.0	0.0	0.0743978112543055	0.0	0.0	0.004190955194298817	0.0	0.0	0.0	0.023278120195227712
HNSCC22_P5_C05_S221_comb	0.046945974295959494	0.060286577001057856	0.0	0.0	0.0	0.0	0.6163164878551088	0.0	0.035443562465913285	0.041034041424179574	0.0	0.0675602615287753	0.014227396984096814	0.0	0.046329782725362936	0.0	0.0	0.0	0.0	0.0
HNSCC22_P5_A07_S199_comb	0.03797602329203261	0.0	0.0	0.0	0.0	0.0	0.702801416579498	0.010724254208287114	0.0	0.04105117364186223	0.06357021224732451	0.0	0.0	0.0	0.0	0.1403761503716032	0.022012603386689204	0.002529113853270501	0.012308696748539037	0.0
HNSCC22_P5_B02_S206_comb	0.004712490902527657	0.04957029278260249	0.002107741931000767	0.012340540878413665	0.017304431179498807	0.0	0.6108182551351844	0.02713198370047598	0.0032635704758010265	0.024215311261999734	0.04778770961495232	0.0	0.0	0.013775675065509198	0.07285055143206397	0.0	0.0	0.0037410990820291624	0.016039683138097567	0.0
HNSCC22_P5_A05_S197_comb	0.12924408097643406	0.0036519554455919467	0.01767398722759214	0.0	0.0	0.0	0.722400920569408	0.0	0.05639892445591019	0.028096287046208514	0.0	0.0	0.0	0.06350907937095797	0.0	0.0	0.0	0.0	0.020581237567477387	0.0
HNSCC18_P4_F04_S64_comb	0.0	0.0187674089687384	0.0	0.0	0.017629873497647268	0.0	0.07415008123419894	0.0	0.01660963367143957	0.0688682956830159	0.0	0.0	0.6215034421441503	0.0	0.03330131380823972	0.07027668333654817	0.0	0.0	0.0	0.0
HNSCC22_P5_G02_S266_comb	0.0	0.0	0.025909754555235018	0.0013074833679322026	0.004095528941176621	0.0	0.7308460753702208	0.023438291516444547	0.0	0.002597894885588814	0.0	0.0	0.0	0.041605870836947216	0.15010844898345313	0.05912542948160368	0.0	0.0	0.0	0.010884070968974464
HNSCC22_P5_C01_S217_comb	0.1223374837131075	0.03232702447804772	0.0	0.0	0.0	0.06931260453800495	0.4172683941120522	0.0	0.05444316027206789	0.0	0.13289099410303662	0.00902420366667389	0.007536576079608731	0.0	0.006109608765206284	0.0	0.13540228062734844	0.014886158844534703	0.0	0.0
HNSCC22_P5_G03_S267_comb	0.11206505742606146	0.0	0.0	0.04416060766836842	0.0	0.027619565669826717	0.6047033655062856	0.0	0.0	0.029180257837085437	0.025124937849374265	0.0	0.0	0.0	0.17265022787599296	0.0	0.008318625008797507	0.0	0.010856955258181531	0.0010072356532628737
HNSCC22_P5_D05_S233_comb	0.0	0.009206584581413288	0.0	0.013792089921075253	0.02656043912251123	0.0	0.6148162512640478	0.0019159615754096033	0.0	0.01702822585658179	0.0	0.28722461629319584	0.0	0.0	0.018748959737644157	0.022954036258859074	0.0014372237064869218	0.004056369953325853	0.0009370061583011284	0.010953236126328847
HNSCC22_P5_F09_S261_comb	0.028455423109151473	0.0	0.0	0.0	0.07857995661914319	0.0	0.8014701481721133	0.04425072089808779	0.0	0.041365243378803686	0.0	0.0	0.0	0.016996636847859348	0.0	0.02467465629348496	0.01438050682027447	0.010964109675093994	0.012141360668935869	0.0
HNSCC18_P4_H01_S85_comb	0.07677750358333808	0.0	0.0	0.07861439774871122	0.0	0.017172069354110836	0.0	0.0	0.027699997247624918	0.0	0.022540810959196578	0.0	0.48205753907202303	0.06825033182995387	0.16143332223904636	0.0	0.0	0.02931892279263719	0.0	0.0
HNSCC22_P5_H06_S282_comb	0.0	0.02641084203840826	0.0	0.0289383651838611	0.0907914664697967	0.0	0.6335991541994436	0.0	0.0	0.0	0.0	0.005480290878744651	0.035931552258803505	0.0	0.025052981305856363	0.13728465005554155	0.0028426576189504653	0.0	0.008805671134519098	0.0
HNSCC22_P5_B03_S207_comb	0.003415099187052019	0.0	0.0	0.05147167381890436	0.04818323950499284	0.01651336477003531	0.7299589675836187	0.0	0.016179257754031968	0.022022840650546775	0.0	0.0	0.0	0.04673810077596047	0.0611973387525008	0.03645078028972932	0.006765481604722736	0.0	0.0	0.0
HNSCC22_P5_D09_S237_comb	0.06292474595058443	0.0	0.0	0.0	0.012092796373709153	0.0773258605224873	0.7391307542349728	0.008120109610894573	0.02020010578086212	0.0	0.007713881387763067	0.0	0.0	0.031038318226513647	0.009786157014536436	0.0	0.003286697729359682	0.0	0.02935290195037612	0.0
HNSCC22_P5_F12_S264_comb	0.03807694532529202	0.03050914471769004	0.0	0.05150868159158646	0.045856274220850826	0.0	0.6714714440117825	0.0	0.030487352105147462	0.0	0.0	0.045944998871975645	0.001520708879785259	0.0	0.011043597223517828	0.008529220083080158	0.016568658595324488	0.0	0.0	0.0
HNSCC22_P5_H03_S279_comb	0.0	0.03229204757528828	0.0	0.038476212783837366	0.0	0.0	0.551281913678639	0.0	0.02168751019534151	0.0	0.0753182535388706	0.1826725736122111	0.025058354718830115	0.0	0.08797086658830183	0.0	0.005921417608189609	0.0	0.0	0.0
HNSCC18_P4_F12_S72_comb	0.04520182474390696	0.0	0.0	0.0	0.0	0.0	0.10387077533578397	0.0	0.0	0.05226092131952086	0.07397647766635639	0.0	0.4684928943284814	0.1364638587415815	0.0	0.0	0.0	0.016200397893218064	0.0	0.0
HNSCC22_P5_B05_S209_comb	0.0	0.030647049121635066	0.0	0.006813555440292574	0.025513503475649776	0.0	0.7472585716264938	0.0	0.0	0.05966959405242647	0.0	0.003229915324061125	0.0	0.0	0.008674233556722985	0.0	0.030722495936508713	0.0	0.0	0.0
HNSCC18_P4_B11_S23_comb	0.04581267899842587	0.005833260910021158	0.0006158474522515166	0.0	0.0359309663420725	0.0	0.0	0.0	0.0	0.0	0.028537992256348066	0.18541993224071185	0.6026201578314276	0.042744040646554425	0.11733168173619415	0.05768555623099406	0.01533689671942286	0.024383620590045972	0.022013122408965143	0.0189308714964934
HNSCC22_P5_A10_S202_comb	0.0	0.0	0.0	0.0	0.0	0.0	0.8104631860229121	0.0	0.0	0.22002955174922859	0.0	0.0	0.0	0.0	0.0	0.015994738706006036	0.0	0.0006152154888815459	0.0	0.037344464496593566
HNSCC18_P4_G07_S79_comb	0.03636596876683257	0.0	0.0	0.09128695876850351	0.0	0.0	0.0	0.0	0.0	0.0	0.0020812012647542376	0.0	0.5945700689540273	0.03921891050332131	0.22391635196139473	0.0	0.0	0.0	0.0	0.0
HNSCC18_P4_E06_S54_comb	0.0	0.0	0.0	0.01239126576164374	0.020911348399563174	0.0	0.0	0.0	0.0	0.056559447117829516	0.0	0.05644404434687762	0.5571511441408805	0.02272688578879346	0.10815089549921383	0.02073187666070377	0.0	0.0	0.0	0.0
HNSCC22_P5_A06_S198_comb	0.0	0.0	0.0	0.004696044407055688	0.014278860733878086	0.006354690240444125	0.7041045023503164	0.05655128290830742	0.036942812029873505	0.0	0.0	0.0	0.0	0.017853026096286785	0.0488483049412813	0.04227598907790289	0.0	0.004316686234969877	0.007301913593710811	0.006708381132171991
HNSCC18_P4_D09_S45_comb	0.0	0.0	0.0	0.0	0.06991484869198694	0.0	0.0	0.0	0.0	0.10525738178601421	0.0	0.0	0.743215359577294	0.0	0.0	0.05202469527789868	0.019044713772921596	0.0013803006227075534	0.05202028793613933	0.0
HNSCC18_P4_C10_S34_comb	0.0	0.0	0.0	0.0	0.02086966429872859	0.0	0.0	0.0	0.0	0.0	0.0	0.29811932426906973	0.47955277707941385	0.0	0.11527952671219274	0.0	0.0	0.0	0.0	0.0
HNSCC22_P5_C06_S222_comb	0.0	0.0	0.020814726835985606	0.0	0.009623090262272885	0.0	0.7270488668351314	0.04735920799249807	0.0	0.03567118459993654	0.02546424086817636	0.0	0.0	0.0	0.0	0.08315360355211433	0.0	0.0	0.0	0.0
HNSCC22_P5_G07_S271_comb	0.0	0.0	0.012127324041017497	0.08330938694032036	0.016793399901328943	0.005360571986579191	0.847946052042377	0.0049875617214818375	0.0	0.03324493402160521	0.012224811907967823	0.0	0.0	0.036687905107131824	0.0	0.0	0.0	0.006377231135556036	0.017999461150610765	0.006637760254292346
HNSCC22_P5_C12_S228_comb	0.0	0.0	0.0	0.04198409881464033	0.019542032421162862	0.0	0.5653225539233856	0.00044355670366375005	0.026670440269536768	0.0	0.0008346610278230071	0.0014659844523345646	0.0	0.03161923354028952	0.2040502711380446	0.09948561135679646	0.0	0.0	0.0	0.0036309087329230282
HNSCC18_P4_C04_S28_comb	0.06173028354881549	0.0	0.0772249990695734	0.0	0.028910123660324086	0.0	0.0	0.007668503208318373	0.0	0.0	0.023083595231117433	0.0	0.7172948210567278	0.0	0.0	0.0	0.0512409551527181	0.012044657078714344	0.0	0.010236515044237404
HNSCC18_P4_H05_S89_comb	0.0	0.0	0.014544778067221275	0.06724341815352772	0.0954021302693864	0.0	0.06000048570714328	0.0	0.0	0.0	0.0	0.0	0.5619792375296925	0.01776024732094611	0.016598227806871636	0.04314431194033815	0.0249265683215015	0.03451794388627288	0.0	0.0
HNSCC22_P5_E10_S250_comb	0.011323898919480317	0.004998630983712987	0.009043883728225227	0.005232901557885637	0.027808732192190516	0.0	0.7584113130396862	0.0	0.03832402730655111	0.0	0.0	0.0	0.0	0.010967156765122167	0.1057147010500638	0.0074588531420985565	0.010646355944563118	0.018859417068429783	0.0	0.008272876753287998
HNSCC22_P5_E06_S246_comb	0.0	0.0	0.0	0.0880160790748608	0.0	0.0	0.5710705901553706	0.0	0.07233040966469068	0.03559053824485056	0.0	0.11038858297223651	0.0	0.0	0.0	0.0	0.008864293919271004	0.0	0.0017326325577186024	0.020827694583993722
HNSCC22_P5_E04_S244_comb	0.018941001158482438	0.0	0.0006553269327399001	0.03613194265244017	0.017198004976261255	0.0	0.6848441490549523	0.0	0.025104943046742174	0.04072931405991697	0.04704340450677807	0.0	0.0019380106786315407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNSCC22_P5_B07_S211_comb	0.0269989819128692	0.03631725788513528	0.0	0.06513212977502854	0.023330553536719933	0.014727948833054692	0.5271924744567175	0.0	0.0	0.0	0.053135559412969664	0.13825491019354966	0.036547009888369834	0.0	0.00313429245064205	0.0	0.014181067290671368	0.0	0.0	0.0
HNSCC22_P5_G08_S272_comb	0.0	0.0	0.0	0.027713403755491337	0.0	0.0	0.610255089671085	0.011391680004925613	0.0	0.17055658586827163	0.01619259230290596	0.0	0.02053501151833924	0.026455683197913287	0.14074224131632532	0.0	0.0	0.0	0.007611234301249985	0.0
HNSCC18_P4_G12_S84_comb	0.03395509944224943	0.0	0.0007046167984209725	0.0	0.022460970684366723	0.0	0.0	0.0	0.0	0.0	0.0	0.05819124625740752	0.6278331443021197	0.0	0.19405274909746975	0.04019268708224942	0.030058787636930755	0.0	0.0	0.007159720546806394
HNSCC22_P5_E07_S247_comb	0.059258089107777315	0.0	0.0	0.023930863018056622	0.007932273727344296	0.007958585063137303	0.7480651909421382	0.0	0.05950511029666764	0.015635932517303934	0.005951165927540678	0.0	0.0	0.012011943899882574	0.0	0.0	0.021366362426955467	0.005416623151318139	0.016974477035166302	0.0
HNSCC18_P4_F11_S71_comb	0.0	0.02545148237172669	0.0	0.05250059106227907	0.0	0.0	0.023131404427248238	0.0	0.0	0.0	0.0	0.21282449709937631	0.5636981934691698	0.049806860584621866	0.02807658333472314	0.0	0.0	0.019228267902444536	0.0	0.0026667291085785004
HNSCC22_P5_D01_S229_comb	0.0	0.0	0.013373937055465088	0.0	0.0	0.0	0.8643885201876278	0.07103695691885369	0.0	0.04246504725955925	0.008282386861453479	0.0	0.0	0.04675989064908592	0.0	0.06813511764575723	0.0	0.0	0.0	0.002570150997763264
HNSCC22_P5_A01_S193_comb	0.0	0.0	0.021744308760105854	0.0	0.002210966202810667	0.0021644512691726633	0.7386902741548622	0.052476437855915915	0.0	0.027785490300912624	0.0034259534304975476	0.1368901471794946	0.0	0.0	0.0	0.02794107153340171	0.006215986018053337	0.002420747468739813	0.005950488710151029	0.0011940141890735847
HNSCC18_P4_H11_S95_comb	0.04037336881610903	0.04307426716467937	0.0	0.0	0.06869923882106292	0.0	0.011539989007442273	0.0	0.0011654589294986767	0.0	0.0	0.0006591959577899984	0.648604052532498	0.0	0.02463810946901305	0.13323296159066994	0.0	0.0	0.0	0.011567792310866971
HNSCC22_P5_G04_S268_comb	0.0	0.0	0.0	0.07113241436880494	0.036399693322125795	0.017202064795012944	0.5820261085369867	0.0	0.045717503038203114	0.0	0.02520584936050179	0.007405049714137535	0.0	0.0	0.13739149390196717	0.04576635829228282	0.0	0.0	0.012246764465477613	0.0
