	1	2	3	4	5	6	7	8	9	10	11	12
cell2808	0.07546991	0.07351398	0.040013466	0.0043855854	0.02852685	0.014592083	0.0	0.6170046	0.09516667	0.048424833	0.00087401865	0.005243722
cell2809	0.04030654	0.048466243	0.043384153	0.120015115	0.08506141	0.023495212	0.06841271	0.52951324	0.0	0.0	0.02975199	0.03574657
cell2810	0.074707285	0.028108468	0.025314076	0.044854816	0.09783388	0.0008394166	0.07761173	0.508702	0.0	0.02200923	0.13015154	0.0
cell2811	0.07478257	0.03071868	0.025122484	0.047939997	0.05973732	0.08484223	0.02545838	0.5090595	0.048420023	0.040596515	0.0002759279	0.051182125
cell2812	0.06618692	0.076078154	0.03175808	0.0	0.03572506	0.018139279	0.07852944	0.56164885	0.12885343	0.0	0.0	0.012880598
cell2813	0.0796729	0.0	0.023833634	0.010522812	0.07913907	0.029605124	0.018419808	0.5593218	0.034704365	0.06346213	0.07063503	0.04181253
cell2814	0.109642334	0.015151464	0.016913598	0.0932969	0.047124684	0.053300656	0.14626843	0.44768074	0.0011457517	0.0	0.040076017	0.010990632
cell2815	0.07090537	0.038180273	0.045743305	0.068762384	0.08423061	0.03527441	0.046697702	0.51051116	0.033673614	0.023894213	0.0006374113	0.015593706
cell2816	0.062379975	0.053248927	0.0	0.030325722	0.027980873	0.07885181	0.07533483	0.5515074	0.024777088	0.02103464	0.06818322	0.0006330182
cell2817	0.024162868	0.034617778	0.019453246	0.038798206	0.05502643	0.0	0.051754236	0.59437263	0.0046586315	0.09794908	0.015752152	0.082319155
cell2818	0.07661088	0.05345514	0.046363335	0.081451595	0.08489871	0.010148783	0.066030346	0.4565703	0.072718374	0.07275766	0.0016275424	0.0150647815
cell2819	0.037379764	0.09478367	0.0	0.0024062262	0.07284452	0.009370312	0.08032712	0.60667026	0.025251083	0.06715192	0.0	0.0
cell2820	0.024291039	0.0	0.039419647	0.0	0.0091347685	0.0	0.0	0.7025779	0.0	0.042452868	0.0011734465	0.16994688
cell2821	0.08829255	0.03784243	0.049756262	0.0	0.107480094	0.0	0.032964207	0.63871783	0.016997674	0.0	0.00902452	0.038432002
cell2822	0.1285008	0.02495873	0.02530797	0.016163524	0.054347396	0.05255795	0.0854293	0.48197365	0.04077995	0.0	0.000121851095	0.078839816
cell2823	0.08748859	0.06389451	0.0	0.02989533	0.10470443	0.0	0.045120507	0.5594054	0.02285961	0.069881015	0.0	0.0
cell2824	0.036661126	0.062185943	0.02886874	0.0	0.0	0.056263678	0.0	0.57766324	0.075842306	0.09910659	0.025996167	0.021927169
cell2825	0.08773352	0.04266686	0.056308225	0.0039794073	0.05579839	0.014854301	0.10586983	0.5389061	0.051422726	0.0222214	0.0	0.012506495
cell2826	0.0449507	0.05256391	0.05344993	0.029973801	0.055666454	0.032764208	0.048404645	0.53575015	0.05766826	0.00551206	0.0148023125	0.062134795
cell2827	0.10260304	0.03799718	0.06644752	0.04886334	0.025992624	0.0438617	0.03235287	0.47919944	0.030449092	0.056491055	0.024486488	0.042539988
cell2828	0.031120503	0.077239156	0.043448616	0.042071134	0.062464368	0.07017003	0.09035835	0.52920395	0.0010675009	0.02446231	0.020906067	0.027983194
cell2829	0.08693971	0.032923087	0.0	0.027212625	0.005049298	0.01593481	0.06822957	0.573715	0.08709494	0.09199106	0.03255096	0.0
cell2830	0.0	0.0	0.071715385	0.012035907	0.0	0.0541645	0.07158736	0.58746785	0.067699976	0.0	0.0	0.15150525
cell2831	0.09033373	0.07036882	0.027788894	0.049983606	8.232727e-05	0.0	0.0	0.5294846	0.0	0.03684428	0.14794472	0.063532256
cell2832	0.058851004	0.068760335	0.039292153	0.0	0.07670165	0.022834439	0.05955577	0.51633096	0.012693758	0.049104918	0.038499936	0.038006768
cell2833	0.082555376	0.070691146	0.03172499	0.021799654	0.040866524	0.039049603	0.037477788	0.563387	0.07183287	0.033322956	0.0081212	0.014584724
cell2834	0.052379686	0.03149961	0.026822995	0.10714536	0.07062092	0.008968981	0.1174953	0.49296117	0.0111408625	0.0	0.0	0.06720934
cell2835	0.08742793	0.015868101	0.044760834	0.032561455	0.051018007	0.010838907	0.08996699	0.45135605	0.10142839	0.09692076	0.01507627	0.0
cell2836	0.06395862	0.003454551	0.029300846	0.027699253	0.019479746	0.0	0.0	0.6947118	0.07704126	0.057779707	0.021544425	0.030408273
cell2837	0.09076885	0.03682901	0.005798578	0.05970766	0.092436336	0.021163603	0.11278463	0.5091624	0.0530736	0.0	0.021857267	0.0
cell2838	0.08099388	0.054225065	0.06664833	0.064322524	0.06141122	0.0006598758	0.0055344626	0.50050557	0.012279355	0.09082899	0.02366256	0.044125777
cell2839	0.082234025	0.04319102	0.04323677	0.049334183	0.13207942	0.013216072	0.04002333	0.55666405	0.0	0.030051105	0.010527595	0.017121699
cell2840	0.03645773	0.03560699	0.03742687	0.02941335	0.10418285	0.020824054	0.0055450895	0.58857256	0.0	0.06777129	0.036862597	0.047168046
cell2841	0.071348496	0.01825435	0.019818027	0.0145210605	0.036263224	0.02242211	0.03190055	0.48932815	0.06082147	0.07576805	0.08451594	0.080689915
cell2842	0.04049119	0.07809614	0.047217384	0.07567861	0.025978304	0.047648385	0.08108648	0.54607594	0.07366466	0.0	0.004430317	0.0031111657
cell2843	0.06004422	0.049295522	0.021792581	0.0	0.05871551	0.045087893	0.09501105	0.4457163	0.07803109	0.0010105196	0.16455233	0.0
cell2844	0.09046708	0.02989309	0.029148983	0.05443761	0.017083718	0.014539006	0.04798534	0.5847685	0.00055174093	0.052868012	0.042223245	0.01815539
cell2845	0.054949034	0.08067809	0.064310394	0.027898656	0.027026966	0.0085009	0.085705966	0.52202487	0.029033337	0.018278226	0.09624379	0.0
cell2846	0.004481786	0.12706287	0.0015187195	0.0066393455	0.01286235	0.006346613	0.084326915	0.67749035	0.054479595	0.021467099	0.0	0.008738994
cell2847	0.11064486	0.014269649	0.047253445	0.035585366	0.047105003	0.044952273	0.06304292	0.41386306	0.079328366	0.066747874	0.016402008	0.04367544
cell2848	0.088984646	0.05275403	0.020630145	0.0	0.0990152	0.08188683	0.05493998	0.51209086	0.0	0.03263239	0.021857677	0.019546377
cell2849	0.027076233	0.04289512	0.060468167	0.022508891	0.004578866	0.024668843	0.063144386	0.59839535	0.1046188	0.0	0.0015198094	0.04619676
cell2850	0.07510488	0.047749132	0.047604468	0.024221525	0.04515376	0.04109886	0.066714145	0.52017015	0.046701256	0.020424915	0.010735237	0.033326115
cell2851	0.089114256	0.045842323	0.0387528	0.035612006	0.0522483	0.041850433	0.06818308	0.489639	0.051634744	0.0426036	0.017248023	0.010474565
cell2852	0.097814426	0.101977	0.07946683	0.010990757	0.06592208	0.055432003	0.03304384	0.4525793	0.023965983	0.044483252	0.021278566	0.0
cell2853	0.12883571	0.042502336	0.0453353	0.0	0.0	0.08215064	0.05848745	0.5223169	0.09831814	0.013126463	0.013239113	0.0
cell2854	0.0645724	0.1118049	0.04569178	0.07627187	0.08075997	0.024324935	0.059662577	0.4272593	0.031381287	0.046719108	0.01860148	0.0
cell2855	0.06056461	0.055725146	0.043455012	0.0	0.10764623	0.004611048	0.02547894	0.5429855	0.04689174	0.11533561	0.025524916	0.009650399
cell2856	0.060607158	0.0	0.030153202	0.051289905	0.02347696	0.0060046166	0.032111384	0.5282185	0.035908267	0.08880402	0.018649425	0.14825234
cell2857	0.07874776	0.029839138	0.033174016	0.08191057	0.06200626	0.04972628	0.048862696	0.44516107	0.0	0.08859446	0.027223628	0.05228501
cell2858	0.063275784	0.06140562	0.012160118	0.0	0.07778723	0.030011537	0.0671046	0.5482043	0.004102403	0.08755697	0.0127347205	0.026868267
cell2859	0.060422197	0.0392172	0.036504723	0.016353786	0.066645876	0.011246577	0.03768862	0.56203395	0.0	0.0642187	0.01045094	0.08765664
cell2860	0.080507725	0.015086072	0.0	0.0	0.0057918583	0.0	0.05175213	0.52388936	0.07598037	0.056445662	0.034778744	0.15157318
cell2861	0.0026084203	0.054951232	0.0065726764	0.011821926	0.06533375	0.022845248	0.0	0.5013238	0.0	0.0	0.30566537	0.043501846
cell2862	0.07589146	0.07640056	0.02842518	0.010847217	0.13020456	0.056676492	0.10994814	0.46570432	0.010926111	0.0	0.0	0.0
cell2863	0.07405604	0.0492429	0.09513812	0.02581532	0.04008522	0.07558851	0.0483747	0.45494664	0.0	0.075855926	0.0	0.060597874
cell2864	0.053618763	0.0	0.0	0.0071837264	0.017145699	0.013438609	0.0	0.77912384	0.019494701	0.092106394	0.0050846823	0.06100724
cell2865	0.0	0.0	0.0	0.046084333	0.045195613	0.02127762	0.0	0.45130858	0.024564395	0.023501266	0.30207705	0.06935544
cell2866	0.08814318	0.04684098	0.0	0.036055535	0.0	0.04448328	0.018732704	0.5591749	0.056442425	0.041574907	0.1195258	0.0011669551
cell2867	0.096344404	0.034231916	0.0019811066	0.058255367	0.0702433	0.057294942	0.0763241	0.4885159	0.01719772	0.04485338	0.027245449	0.014318028
cell2868	0.06217161	0.021185022	0.0	0.0	0.023826472	0.006957915	0.021448094	0.5847132	0.09450741	0.022748254	0.0734665	0.08775984
cell2869	0.034131628	0.0	0.06863273	0.007507739	0.021446632	0.018196661	0.0	0.63250774	0.028301554	0.054820683	0.030325646	0.10751013
cell2870	0.02032034	0.1123399	0.0	0.044549868	0.04934507	0.096676156	0.0	0.5923603	0.018899128	0.07914644	0.0	0.0
cell2871	0.114370935	0.0955579	0.0	0.0	0.0	0.016524807	0.0	0.514235	0.07802597	0.16590118	0.0	0.0
cell2872	0.022478508	0.05367222	0.0	0.058601964	0.02304053	0.035518922	0.0035069683	0.6474884	0.07108502	0.06742414	0.012630376	0.015893016
cell2873	0.106350675	0.018954903	0.042798657	0.0712314	0.06934031	0.03647395	0.026352892	0.58530045	0.0	0.030076297	0.0061393427	0.0
cell2874	0.091056965	0.044151373	0.026781376	0.006695502	0.048513286	0.023731861	0.045406047	0.40430143	0.027365912	0.08434076	0.13395478	0.050614785
cell2875	0.16823131	0.01889797	0.0	0.044390474	0.04487532	0.0	0.011742512	0.3763149	0.14320627	0.10637162	0.077572785	0.024998657
cell2876	0.081805065	0.0063218144	0.024089651	0.029542852	0.041299812	0.044236436	0.043814648	0.5197041	0.04854829	0.09867942	0.03129371	0.009604081
cell2877	0.05773302	0.050144393	0.026201084	0.03916361	0.09546131	0.038322788	0.0731413	0.5424728	0.009922818	0.010267282	0.007903924	0.03511695
cell2878	0.040909853	0.072596736	0.0	0.0	0.0317461	0.02511414	0.0	0.63782454	0.03098734	0.09581183	0.06421828	0.009310624
cell2879	0.05961639	0.04441729	0.052452084	0.02436791	0.0922482	0.0	0.066017285	0.5635346	0.023793282	0.012530841	0.0027609256	0.034294963
cell2880	0.05484254	0.018004507	0.0	0.048258983	0.0	0.03486068	0.016102355	0.6547968	0.07568818	0.04505949	0.020042313	0.032667723
cell2881	0.042927556	0.054006614	0.040267456	0.046935327	0.026627297	0.054845046	0.06617391	0.54077137	0.06833524	0.03109468	0.024805497	0.02367975
cell2882	0.04785842	0.04380435	0.041957885	0.010957552	0.0	0.0	0.027676856	0.62154764	0.111769594	0.0958438	0.02557662	0.0
cell2883	0.05214335	0.050546564	0.018475674	0.1108772	0.01019877	0.0	0.0	0.5281635	0.014624823	0.111761145	0.0	0.11978375
cell2884	0.11236238	0.022452626	0.01276908	0.029255016	0.02298865	0.03658179	0.026657017	0.5674406	0.012338828	0.052100323	0.01129567	0.08322696
cell2885	0.015940316	0.0	0.0	0.0	3.672607e-05	0.0	0.050541494	0.48608375	0.08128854	0.038789198	0.29011667	0.046280276
cell2886	0.10423864	0.0	0.008412343	0.005758107	0.10657421	0.021984754	0.08100516	0.40792018	0.0	0.0	0.22709547	0.040477782
cell2887	0.09192995	0.012245199	0.013884136	0.073024616	0.034306634	0.018215574	0.021506462	0.52648723	0.0	0.02638996	0.038593914	0.11202678
cell2888	0.0833133	0.033401355	0.05742656	0.018957177	0.059402093	0.017334914	0.05172237	0.50686854	0.07816285	0.018013211	0.007738279	0.056191493
cell2889	0.07069175	0.037285592	0.030833893	0.0	0.090129815	0.063541085	0.06859204	0.51857185	0.039712917	0.032947194	0.027596569	0.0
cell2890	0.058784716	0.026790004	0.0449597	0.014833439	0.08425928	0.046396382	0.075486645	0.4387663	0.091877356	0.06031941	0.021709297	0.035424132
cell2891	0.054291427	0.0	0.0	0.009466099	0.0	0.058756176	0.0	0.6421256	0.03145961	0.1343252	0.027732668	0.04816443
cell2892	0.07731719	0.07629148	0.105156064	0.049958125	0.08267938	0.08399482	0.03519362	0.48041797	0.01729733	0.0	0.0	0.0
cell2893	0.07563906	0.037515268	0.032822624	0.10169805	0.031924106	0.017797513	0.0	0.4907871	0.014368349	0.14359361	0.021579668	0.05254152
cell2894	0.041362476	0.030954221	0.020212673	0.0	0.0	0.029733492	0.032018747	0.69996685	0.1003569	0.0	0.019262075	0.037010536
cell2895	0.028845303	0.026439328	0.007269347	0.0	0.045311753	0.0	0.02885372	0.64910775	0.04599903	0.055244517	0.0	0.14675622
cell2896	0.112630755	0.05673207	0.0262467	0.060868382	0.094518565	0.04064128	0.064049855	0.46336973	0.0069003515	0.04938585	0.013991772	0.015033503
cell2897	0.060493555	0.041130196	0.0051260046	0.018512132	0.0915719	0.031723563	0.06414344	0.5781102	0.054240413	0.023220584	0.03492597	0.0
cell2898	0.06307828	0.07626693	0.0	0.0024352379	0.09628442	0.022555502	0.049596414	0.59057784	0.0033495193	0.06910076	0.02190184	0.0037964738
cell2899	0.04467532	0.019511342	0.043766037	0.0	0.0043028626	0.038414765	0.0	0.57437044	0.04801323	0.13007274	0.13695069	0.0
cell2900	0.03979807	0.064955875	0.04446125	0.0	0.10400686	0.004479551	0.032950614	0.570478	0.0845163	0.04498899	0.021664016	0.0
cell2901	0.02145029	0.041997563	0.04779006	0.0	0.0	0.044480816	0.0636588	0.6584709	0.06651707	0.0	0.069313765	0.0
cell2902	0.059945293	0.019718058	0.03986067	0.050962023	0.11183988	0.053859368	0.04083441	0.4371618	0.026146	0.10916438	0.01592617	0.04329024
cell2903	0.055104453	0.0408788	0.037347913	0.051745318	0.07400394	0.027041867	0.042121273	0.58115804	0.006141387	0.049333587	0.019497925	0.028591631
cell2904	0.03954477	0.05237596	0.045223363	0.08295759	0.07613268	0.04503515	0.030135717	0.4621972	0.046414744	0.05471857	0.018031724	0.03540779
cell2905	0.043335754	0.0	0.040085495	0.0	0.0	0.010048679	0.06441134	0.6498754	0.05446543	0.01495854	0.005251067	0.10479253
cell2906	0.050325453	0.025559144	0.078290015	0.046154644	0.022344	0.0032669057	0.012132464	0.5054959	0.11177128	0.08577101	0.021830337	0.039262492
cell2907	0.042132158	0.0876128	0.05314939	0.05385683	0.09244571	0.03949767	0.031713374	0.5726843	0.0	0.0	0.043066498	0.0
cell2908	0.10109217	0.059989233	0.017216876	0.04967877	0.035058085	0.068251416	0.031203005	0.48332432	0.05334197	0.049153525	0.00549234	0.013799739
cell2909	0.07979362	0.027720833	0.025785228	0.06935505	0.03855709	0.0734879	0.05244327	0.4300077	0.074050546	0.046451546	0.007779542	0.060169708
cell2910	0.02521435	0.07793266	0.03894177	0.0	0.024239803	0.036582492	0.09439019	0.55484277	0.10997079	0.0	0.002094072	0.01810194
cell2911	0.092936434	0.03270595	0.021087693	0.026230993	0.063500315	0.0	0.10799527	0.53878075	0.051867034	0.0	0.008907854	0.060618646
cell2912	0.08514035	0.09884601	0.0	0.043028362	0.098711915	0.03663971	0.109293945	0.45867935	0.0	0.04558534	0.0147643825	0.0
cell2913	0.10373632	0.010149377	0.05957038	0.0	0.10677483	0.0042736786	0.07488537	0.5976723	0.0	0.0061816657	0.017399708	0.043134507
cell2914	0.049778763	0.046154756	0.012288226	0.043702614	0.034992896	0.038942333	0.014440036	0.57554334	0.068165	0.026254857	0.016453767	0.07688971
cell2915	0.08809762	0.03469881	0.01990793	0.041808918	0.08362352	0.055028174	0.06565011	0.5084421	0.030787155	0.009309185	0.0	0.049341492
cell2916	0.059357423	0.07035904	0.039644636	0.035033174	0.065850206	0.025451878	0.042883273	0.4923054	0.04112704	0.10413406	0.01843108	0.007181514
cell2917	0.112793475	0.15018381	0.014642533	0.016345292	0.013078236	0.044091597	0.027980356	0.59041965	0.0	0.05396647	0.0	0.0
cell2918	0.039998632	0.041642345	0.011126704	0.039104924	0.0	0.05315936	0.016383156	0.52215767	0.18940642	0.0	0.08513188	0.0
cell2919	0.09012601	0.005140649	0.05379282	0.035405815	0.060261805	0.012342593	0.035889585	0.5602767	0.0	0.021924736	0.022138312	0.095538646
cell2920	0.07054264	0.0	0.048423953	0.0	0.066806585	0.037726052	0.05691213	0.5484634	0.0	0.036212966	0.014613396	0.1265501
cell2921	0.054022018	0.035758793	0.019455643	0.049714595	0.047109447	0.020853842	0.084322274	0.51348823	0.051697806	0.056482352	0.02226887	0.059689213
cell2922	0.0739796	0.03204968	0.042765845	0.011703534	0.107275434	0.05183347	0.01783884	0.50587595	0.0	0.15922284	0.0	0.0
cell2923	0.059703767	0.03770539	0.057249278	0.024079667	0.072949305	0.03306585	0.029770901	0.51961404	0.07075379	0.071225956	0.0	0.030540092
cell2924	0.03954717	0.04260559	0.033981558	0.029388487	0.0	0.0	0.0647036	0.4239905	0.09020513	0.011624057	0.22019455	0.028517012
cell2925	0.07241306	0.023520539	0.03315175	0.047703337	0.056967918	0.034573957	0.0761076	0.5067781	0.05067121	0.043111254	0.00814403	0.04558887
cell2926	0.0	0.0	0.0	0.039333757	0.016367171	0.059784718	0.032950275	0.46117586	0.0	0.017017644	0.27348348	0.08740331
cell2927	0.10558709	0.01917931	0.05522098	0.050581288	0.091245815	0.028929664	0.09121063	0.5016487	0.0	0.036836337	0.0	0.0041586915
cell2928	0.0293946	0.0	0.0	0.0	0.0	0.03423523	0.07830305	0.52799106	0.14505698	0.0	0.0	0.20937702
cell2929	0.14096881	0.037360247	0.036732208	0.039971195	0.07974159	0.035748128	0.040490296	0.4584799	0.019928146	0.0	0.0150136985	0.079564966
cell2930	0.052025493	0.07457206	0.0679897	0.011345718	0.0967987	0.0	0.006551116	0.6627545	0.0	0.00097183406	0.03085314	0.0044191387
cell2931	0.058469996	0.042864922	0.075599134	0.01639212	0.08499533	0.026967201	0.026454361	0.5074252	0.021654831	0.06365065	0.01037714	0.06853722
cell2932	0.057401326	0.05451248	0.0	0.0538108	0.03751767	0.10262168	0.012671692	0.5951501	0.045108214	0.018195031	0.0159083	0.0
cell2933	0.016915536	0.031726617	0.0019192469	0.0	0.036705323	0.01666955	0.0	0.5030331	0.033062875	0.12179755	0.20224819	0.036823437
cell2934	0.048877887	0.07822898	0.0033218039	0.030202178	0.024732446	0.04319131	0.026325634	0.62319946	0.007978856	0.064860925	0.03401587	0.018371541
cell2935	0.058569435	0.0	0.04394742	0.011092706	0.009804108	0.02150577	0.045726895	0.57586807	0.08252421	0.038726605	0.007160265	0.10935187
cell2936	0.08723474	0.0	0.060853332	0.049611844	0.05234105	0.009104463	0.045912445	0.4950491	0.072776556	0.012935356	0.011791262	0.09695744
cell2937	0.049670562	0.050803933	0.039230153	0.055849798	0.03657142	0.043485247	0.053025592	0.47504526	0.07539691	0.026235666	0.07678573	0.03519629
cell2938	0.0	0.01547795	0.0	0.0	0.0082638385	0.0	0.0	0.64181906	0.0	0.07381756	0.059186727	0.20706128
cell2939	0.07934772	0.059142448	0.024955379	0.06310902	0.043871455	0.015457102	0.030695373	0.592773	0.06019017	0.0	0.012740426	0.0
cell2940	0.09501156	0.06654058	0.033681784	0.026693327	0.03448025	0.05607631	0.027251983	0.5572099	0.029266816	0.03270375	0.017149074	0.02742177
cell2941	0.10095343	0.06689806	0.056809846	0.0	0.061440643	0.017732987	0.02269948	0.5467846	0.037432197	0.07607328	0.0005850002	0.006740514
cell2942	0.0824719	0.01946865	0.028256953	0.034189012	0.05756739	0.049609296	0.0699596	0.49511606	0.035370678	0.059591208	0.006317606	0.056477524
cell2943	0.03856796	0.031738777	0.036726262	0.01988214	0.058805577	0.06718957	0.09595781	0.51416975	0.08296091	0.044641983	0.0035546625	0.0
cell2944	0.057210013	0.0	0.03128702	0.021974789	0.08046388	0.061699003	0.11481737	0.49918184	0.0017387677	0.016466454	0.012697263	0.10581266
cell2945	0.07171822	0.05082656	0.04661458	0.051971424	0.062181804	0.045052517	0.03509652	0.47599813	0.08456953	0.019711915	0.019502824	0.015850278
cell2946	0.084062815	0.0	0.0	0.04693185	0.0	0.028452333	0.0023807792	0.57423156	0.1573369	0.014000476	0.0030861776	0.09026361
cell2947	0.08865359	0.039134085	0.05880284	0.0	0.14408813	0.0	0.0	0.5315036	0.0	0.11498531	0.0	0.042599965
cell2948	0.031428944	0.100615524	0.056466695	0.061905004	0.054898016	0.037726518	0.047601253	0.48724025	0.012361064	0.07247771	0.008588991	0.0
cell2949	0.03390211	0.0542283	0.0154863	0.02546323	0.09541398	0.015386252	0.055178795	0.57404464	0.048248462	0.020950269	0.031614486	0.016443167
cell2950	0.088207364	0.023711685	0.056886114	0.018307434	0.10159455	0.016172273	0.15268815	0.45205343	0.0	0.0	0.0072272914	0.09672852
cell2951	0.0074577513	0.007069639	0.00028498488	0.012466524	0.0	0.038737763	0.01725478	0.48933807	0.0568004	0.05826922	0.24910966	0.048870936
cell2952	0.128391	0.013403329	0.0	0.04927845	0.07609932	0.0	0.07696554	0.5821382	0.0016149932	0.07160856	0.0	0.0
cell2953	0.064073436	0.011753729	0.026716266	0.0013367012	0.092002936	0.03561813	0.022386288	0.5689495	0.03374797	0.04738206	0.010835703	0.07072406
cell2954	0.0	0.0	0.07176679	0.0149498265	0.0	0.015093828	0.060031164	0.5130223	0.009608528	0.0	0.34354812	0.0
cell2955	0.060776655	0.009285439	0.048362404	0.03076605	0.012536711	0.04161087	0.02794784	0.50164557	0.059894793	0.037214868	0.06875361	0.10490522
cell2956	0.027550114	0.028415024	0.016911516	0.042676818	0.10720807	0.04740533	0.00088044495	0.54730576	0.016101623	0.1532407	0.03066813	0.0
cell2957	0.08957719	0.0	0.091336265	0.046848983	0.056171156	0.06314091	0.012162091	0.50511044	0.0044511836	0.07048075	0.00849348	0.040747028
cell2958	0.06084512	0.0172797	0.019017644	0.0016661189	0.015908204	0.05764943	0.03699976	0.4827299	0.05913261	0.0124944085	0.21042939	0.030621864
cell2959	0.06030463	0.117145926	0.028715324	0.036683198	0.09200833	0.034860156	0.108816564	0.49551016	0.0	0.0019258951	0.006903144	0.0
cell2960	0.07770711	0.039275695	0.046510205	0.050545856	0.057707958	0.0	0.047115073	0.5126605	0.0	0.05184223	0.027951242	0.0788458
cell2961	0.040717497	0.03628212	0.012417143	0.052836675	0.10922003	0.06574433	0.12017681	0.45074427	0.013907406	0.0	0.059251245	0.05189186
cell2962	0.0	0.0	0.063738026	0.0	0.0	0.0	0.0	0.543275	0.12751399	0.057826832	0.0	0.21202715
cell2963	0.00036977674	0.019477466	0.06293269	0.013267905	0.048573114	0.061739102	0.05352485	0.56897163	0.07946049	0.0	0.032409966	0.04583337
cell2964	0.02093628	0.0058642314	0.10031669	0.09173491	0.058509383	0.0	0.030204609	0.4589304	0.044938184	0.04800866	0.016133105	0.11202153
cell2965	0.052160256	0.0	0.0	0.0	0.037898965	0.0	0.0	0.4926324	0.0439988	0.012507433	0.38943306	0.0
cell2966	0.059131905	0.028566662	0.07219998	0.0	0.03206673	0.07717933	0.037653487	0.52130026	0.0215623	0.032453436	0.012714906	0.082309306
cell2967	0.04865664	0.0	0.0	0.018804733	0.010269219	0.042487964	0.05099353	0.5537088	0.104958676	0.06280856	0.022975212	0.09114795
cell2968	0.07568528	0.038524255	0.0	0.04534137	0.025055468	0.05030256	0.011470997	0.57771105	0.06206194	0.00072965136	0.026121452	0.08281626
cell2969	0.11106794	0.0925001	0.016843207	0.029161377	0.07734472	0.0	0.047956847	0.55396694	0.022207366	0.049895506	0.013150127	0.0
cell2970	0.027535105	0.028799055	0.060347553	0.05698997	0.025295116	0.035616275	0.058659345	0.52439624	0.055007916	0.068216376	0.01609741	0.030107878
cell2971	0.08777206	0.056683414	0.0	0.045200754	0.14147954	0.037819035	0.06391586	0.49093926	0.079775035	0.0	0.017058136	0.0
cell2972	0.061871275	0.03604493	0.039417166	0.05250847	0.048357073	0.04062004	0.07489848	0.58207697	0.0	0.0	0.012071438	0.060239226
cell2973	0.13543871	0.0	0.014895508	0.0025036107	0.026398398	0.020342212	0.0	0.656211	0.022376683	0.08818033	0.037390582	0.0034112148
cell2974	0.07243727	0.0802189	0.018703597	0.08002274	0.04902327	0.020661362	0.012351045	0.48787197	0.065643184	0.0906749	0.0025953948	0.015878225
cell2975	0.028398681	0.029652642	0.088938214	0.0	0.09859169	0.0	0.07232702	0.55464506	0.033278357	0.0	0.0	0.07171139
cell2976	0.10922685	0.061286002	0.060856886	0.0541825	0.0661626	0.020493535	0.03695583	0.42580095	0.038416147	0.121907346	0.0	0.0062676277
cell2977	0.029845605	0.11067847	0.0056257974	0.056817245	0.084604315	0.040105235	0.0430095	0.5486221	0.021683846	0.021221783	0.0006299774	0.028279312
cell2978	0.087934285	0.05982959	0.06856425	0.028408615	0.054110985	0.018760826	0.05339301	0.535973	0.0	0.03357768	0.01958187	0.031079356
cell2979	0.121078596	0.03587342	0.06892262	0.016330965	0.056544326	0.034473475	0.035365682	0.43673405	0.012391846	0.0	0.15416001	0.01637125
cell2980	0.06972367	0.0	0.036227837	0.07204447	0.086113214	0.015895456	0.059177816	0.4753271	0.017558442	0.039773457	0.014448044	0.10316451
cell2981	0.05543592	0.06186392	0.06659026	0.0462137	0.022111608	0.029461272	0.07446446	0.4993555	0.13273428	0.0	0.012884941	0.0
cell2982	0.06131111	0.06283972	0.042971108	0.026147654	0.06733601	0.038158383	0.032684166	0.53950125	0.04841798	0.05433923	0.020853607	0.0
cell2983	0.04602915	0.0	0.05700816	0.06980657	0.026388831	0.055078454	0.0	0.5624659	0.024498692	0.10814051	0.0	0.029425805
cell2984	0.04878672	0.062711254	0.084223926	0.05060615	0.0	0.018107021	0.055674314	0.4941933	0.15332769	0.010564076	0.013260672	0.038396522
cell2985	0.07049051	0.033263326	0.050853487	0.0055273706	0.07242258	0.049138524	0.06603053	0.56698114	0.0002278877	0.0	0.011382532	0.07908783
cell2986	0.0	0.03788226	0.09933367	0.015247702	0.07395778	0.003330798	0.028054725	0.6397231	0.011438316	0.032108594	0.0	0.049685545
cell2987	0.083562374	0.0381672	0.040691424	0.06314425	0.07519123	0.025385104	0.06999307	0.46653402	0.0696277	0.01179184	0.01957372	0.04992151
cell2988	0.08447494	0.070552945	0.024313014	0.053501464	0.08275207	0.024148691	0.0765652	0.48943707	0.04406832	0.030089626	0.01124901	0.00020303157
cell2989	0.07791121	0.052703615	0.0793494	0.018416673	0.12921211	0.044692416	0.02677192	0.46473697	0.0	0.1097626	0.014712914	0.0
cell2990	0.055344168	0.051171344	0.068248995	0.030973615	0.14469631	0.0	0.006240962	0.5709363	0.0232381	0.03851745	0.0	0.029834837
cell2991	0.07366781	0.077460095	0.03159304	0.035645943	0.056518536	0.04587068	0.033894807	0.51974475	0.070920594	0.041657273	0.005411719	0.005880025
cell2992	0.098302715	0.041718386	0.0	0.043248724	0.041119315	0.037322577	0.02466219	0.58283925	0.057812173	0.015516323	0.0824148	0.006790747
cell2993	0.08776551	0.0	0.0	0.0	0.1499294	0.029949252	0.043031618	0.55410117	0.0	0.006505294	0.03579007	0.088362545
cell2994	0.07750594	0.031352174	0.06780679	0.031476077	0.10769869	0.039156634	0.0027480817	0.48985276	0.063797526	0.08585203	0.008168507	0.015185471
cell2995	0.096720725	0.037569884	0.038202316	0.049755815	0.060522728	0.020096404	0.06802928	0.4998993	0.061987337	0.008724499	0.021957958	0.034945708
